Station,Day,Month,Year,Rad,Tmin,Tmax,Hum (kPa),windspeed (m/s),Rain (mm)
'Moree',17,6,2001,15685.51,0.4,19.2,0.76,2.31,0
'Moree',18,6,2001,17810.55,3.3,21.7,0.9,3.31,0
'Moree',19,6,2001,17695.84,4.8,22.1,0.92,2.86,0
'Moree',20,6,2001,16613.18,4.3,20.1,0.88,2.06,0
'Moree',21,6,2001,14572.84,0.6,17.2,0.76,3.85,0
'Moree',22,6,2001,14879.11,4.7,18.2,0.99,6.44,0
'Moree',23,6,2001,16400.4,1.5,20.6,0.9,2.06,0
'Moree',24,6,2001,15834.55,2.1,20.8,0.81,3.11,0
'Moree',25,6,2001,16724.29,0.6,21.1,0.72,2.61,0
'Moree',26,6,2001,17444.22,2.1,20.4,0.67,3.11,0
'Moree',27,6,2001,17969.19,1.2,22.5,0.57,2.86,0
'Moree',28,6,2001,17360.82,6.9,22.5,0.9,3.86,0
'Moree',29,6,2001,8802.21,6.1,20,0.78,3.36,0
'Moree',30,6,2001,14943.81,3.9,21,0.87,2.06,0
'Moree',1,7,2001,14787.42,4.3,21.6,1,2.06,0
'Moree',2,7,2001,10602.96,4.9,20.7,1,2.61,0
'Moree',3,7,2001,13746.45,6.1,19.3,0.93,2.31,2.4
'Moree',4,7,2001,16873.46,1.1,19.4,0.62,2.36,0
'Moree',5,7,2001,17300.16,0.7,22,0.7,3.11,0
'Moree',6,7,2001,16436.61,7,17.1,0.67,4.4,0
'Moree',7,7,2001,3059.85,6.4,12.7,0.78,3.11,0
'Moree',8,7,2001,6695.44,3.9,15.7,0.74,3.11,0
'Moree',9,7,2001,4492.59,7.6,13.7,0.99,4.61,1
'Moree',10,7,2001,9652.61,-0.2,16.3,0.83,3.85,0.2
'Moree',11,7,2001,9798.48,2.6,19.4,0.94,3.86,0
'Moree',12,7,2001,18130.92,8.3,22.4,1.04,4.11,0
'Moree',13,7,2001,15846.57,6.1,23.7,1.15,4.11,0
'Moree',14,7,2001,9257.04,12.6,19.3,1.12,3.36,0
'Moree',15,7,2001,16455.06,2.2,19.2,0.85,2.56,0.4
'Moree',16,7,2001,15823.51,4.3,17.9,0.73,4.6,0
'Moree',17,7,2001,12355.84,0.4,16.7,0.69,4.9,0
'Moree',18,7,2001,13101.29,0.4,16.4,0.67,4.65,0
'Moree',19,7,2001,15082.92,3.8,18,0.74,3.61,0
'Moree',20,7,2001,16112.29,-0.1,19,0.67,2.31,0
'Moree',21,7,2001,17771.95,1.3,21.3,0.67,3.61,0
'Moree',22,7,2001,18158.65,4.1,21.7,0.66,2.81,0
'Moree',23,7,2001,7268.44,6.3,20.7,0.96,3.61,0
'Moree',24,7,2001,13417.78,9.1,21.3,1.05,5.4,5.6
'Moree',25,7,2001,1956.04,11.2,14,1.39,5.15,23.8
'Moree',26,7,2001,3491.56,11.8,14.4,1.48,3.86,64.6
'Moree',27,7,2001,2289.45,10.3,13.2,1.21,7.46,25.8
'Moree',28,7,2001,10949.21,6.5,15,1.02,8.19,1.2
'Moree',29,7,2001,15656.11,5.5,18.1,1.01,5.65,0
'Moree',30,7,2001,17032.28,5.5,19.6,1.06,2.86,0
'Moree',31,7,2001,17370.85,5.7,19.7,1.02,2.86,0
'Moree',1,8,2001,18113.59,5.6,21.3,1.06,5.4,0
'Moree',2,8,2001,17501.33,1.7,18.7,0.63,6.71,0
'Moree',3,8,2001,17419.36,6.5,20.8,0.89,4.36,0
'Moree',4,8,2001,18818.43,8,22,1.16,6.19,0
'Moree',5,8,2001,19276.97,10.1,25.1,1.04,5.9,0
'Moree',6,8,2001,17443.54,5.9,18.8,0.84,4.4,0
'Moree',7,8,2001,16562.8,1.7,17.3,0.69,2.86,0
'Moree',8,8,2001,16571.53,3.9,17.8,0.7,6.65,0
'Moree',9,8,2001,16312.12,0.6,17.2,0.59,3.36,0
'Moree',10,8,2001,16957.76,0.2,18.6,0.62,2.31,0
'Moree',11,8,2001,18108.31,1.5,19.6,0.51,2.31,0
'Moree',12,8,2001,13043.72,3.4,21.1,0.95,4.4,0
'Moree',13,8,2001,17300.08,8.9,22.8,0.87,3.61,0
'Moree',14,8,2001,19732.19,7.9,21.9,0.88,1.81,0
'Moree',15,8,2001,19258.47,6.9,21.8,0.95,1.81,0
'Moree',16,8,2001,19662.58,5.7,23.8,0.89,4.36,0
'Moree',17,8,2001,18681.54,10.4,16.2,0.65,8.25,0
'Moree',18,8,2001,16009.41,-0.4,18,0.6,5.9,0
'Moree',19,8,2001,16848.3,2.5,17,0.64,3.36,0
'Moree',20,8,2001,16777.94,0.7,19.8,0.66,4.4,0
'Moree',21,8,2001,18676.42,7.7,18.5,0.69,6.19,0
'Moree',22,8,2001,16596.29,0.3,19.3,0.59,8.75,0
'Moree',23,8,2001,17072.81,1.1,17.2,0.62,2.81,0
'Moree',24,8,2001,18062.42,0.9,20,0.63,4.11,0
'Moree',25,8,2001,17207.66,4.7,23.4,1.04,7.69,0
'Moree',26,8,2001,10037.75,12.2,16.6,1.14,9.5,5.2
'Moree',27,8,2001,11231.56,5,14.9,0.62,9.25,0.8
'Moree',28,8,2001,5934.36,8.5,16.2,0.9,7.69,0
'Moree',29,8,2001,18074.08,3.4,17.9,0.76,7.94,0
'Moree',30,8,2001,17192.9,3.5,19.9,0.93,3.61,0
'Moree',31,8,2001,16586.7,3,20.9,0.84,1.56,0
'Moree',1,9,2001,14184.93,9.9,20.4,0.83,5.4,0
'Moree',2,9,2001,18511.62,4,20.5,0.61,7.19,0
'Moree',3,9,2001,17311.49,2.9,20.2,0.81,4.11,0
'Moree',4,9,2001,16719.44,4.9,22.2,0.74,4.36,0
'Moree',5,9,2001,17436.38,7,20.1,0.91,4.15,0.2
'Moree',6,9,2001,19481.57,4,22.7,0.81,3.86,0
'Moree',7,9,2001,3514.76,8.5,19.5,1.12,6.15,0
'Moree',8,9,2001,4349.4,13.6,19.2,1.4,6.44,3.4
'Moree',9,9,2001,19431.82,7,20.4,0.86,3.31,3
'Moree',10,9,2001,19508.55,5.2,22.3,0.92,2.36,0
'Moree',11,9,2001,12404.21,7.2,23.9,1.23,6.69,0
'Moree',12,9,2001,21334.36,14.3,23.1,1.07,5.4,2
'Moree',13,9,2001,17595.45,6.8,21.9,1.09,3.86,0
'Moree',14,9,2001,16642.76,8.6,25.4,1.16,4.65,0
'Moree',15,9,2001,19715.72,7.4,22.2,1.21,3.36,9.2
'Moree',16,9,2001,19604.37,8.7,24.8,1.26,4.15,0
'Moree',17,9,2001,21328.58,12.2,25.9,1.21,2.56,0
'Moree',18,9,2001,23508.26,11.8,26.1,1.04,3.36,0
'Moree',19,9,2001,20914.94,10.6,25,1.19,3.11,0
'Moree',20,9,2001,21869.86,9.9,25.2,1.12,4.4,0
'Moree',21,9,2001,22189.17,9.6,26.2,1.16,3.11,0
'Moree',22,9,2001,22853.6,10.7,26,1.06,3.86,0
'Moree',23,9,2001,21530.95,9.9,26.4,1.04,4.11,0
'Moree',24,9,2001,23462.46,12,26.8,1.05,6.44,0
'Moree',25,9,2001,22061.77,14.6,29,1.19,7.46,0
'Moree',26,9,2001,21340.15,8.5,21.9,0.97,5.15,0.6
'Moree',27,9,2001,22016.26,5.9,24.9,0.83,3.36,0
'Moree',28,9,2001,21645.62,9.9,25.4,0.95,2.81,0
'Moree',29,9,2001,22392.79,8.8,26.4,1.08,3.36,0
'Moree',30,9,2001,23835.71,10.6,28.6,1.23,4.9,0
'Moree',1,10,2001,21932.95,14.9,28.3,1.25,5.65,0
'Moree',2,10,2001,18071.85,16.8,28.3,1.36,6.4,0
'Moree',3,10,2001,18683.56,15.9,25.7,1.41,4.11,8.4
'Moree',4,10,2001,21746.27,6.6,22.9,0.77,2.81,0
'Moree',5,10,2001,22430.89,5.9,24.3,0.66,2.61,0
'Moree',6,10,2001,23309.52,5.9,27.8,0.58,4.11,0
'Moree',7,10,2001,23268.13,9.8,22,0.59,6.69,0
'Moree',8,10,2001,21527.19,4.6,23,0.6,7.44,0
'Moree',9,10,2001,20371.76,4.7,24.2,0.51,2.56,0
'Moree',10,10,2001,21891.48,8.4,28.6,1.14,5.65,0
'Moree',11,10,2001,3026.56,16,17.4,1.77,6.4,1.4
'Moree',12,10,2001,23642.24,11.2,22.4,0.87,3.61,15.8
'Moree',13,10,2001,18978.32,7.5,29.1,1.05,4.86,0
'Moree',14,10,2001,20894.8,14,21.5,1.21,7.19,5.6
'Moree',15,10,2001,21918.69,7.2,24.1,0.96,2.06,0
'Moree',16,10,2001,17785.91,8.2,26.5,1.06,3.11,0
'Moree',17,10,2001,4468.67,15,18.3,1.47,0.75,0.8
'Moree',18,10,2001,22571.17,10.6,26.6,1.14,4.15,2.8
'Moree',19,10,2001,23454.77,8.9,23.6,0.71,6.15,0
'Moree',20,10,2001,22189.59,3.7,22.8,0.42,4.9,0
'Moree',21,10,2001,22176.34,6.2,25.9,0.9,3.61,0
'Moree',22,10,2001,25171.94,10.5,28.2,0.99,5.65,0
'Moree',23,10,2001,24984.53,15,30.2,1.09,7.69,0
'Moree',24,10,2001,7580.21,17.2,24.3,1.58,2.86,1.2
'Moree',25,10,2001,20392.59,16.6,29.8,1.52,3.61,5.8
'Moree',26,10,2001,6797.65,16.5,21,1.87,3.1,4
'Moree',27,10,2001,24198.18,9.3,25.6,0.93,4.9,5.8
'Moree',28,10,2001,24922.56,9.3,29.4,0.87,2.86,0
'Moree',29,10,2001,25264.44,10.3,33.2,0.74,5.65,0
'Moree',30,10,2001,27144.55,13.1,30.1,0.59,6.46,0
'Moree',31,10,2001,25408.41,9.6,28.5,0.69,5.9,0
'Moree',1,11,2001,25570.49,10.2,30.3,0.77,4.65,0
'Moree',2,11,2001,24162.18,10.9,31.8,0.86,3.85,0
'Moree',3,11,2001,27710.62,13.2,31.1,0.96,4.65,0
'Moree',4,11,2001,27285.11,15.3,31.3,1.22,7.44,0
'Moree',5,11,2001,26521.42,16.2,30.9,1.11,8,0
'Moree',6,11,2001,16233.38,18.5,29.4,1.33,6.15,0
'Moree',7,11,2001,19914.58,18.5,28.1,1.99,3.61,6.8
'Moree',8,11,2001,26153.01,12.8,30.4,1.44,2.36,3
'Moree',9,11,2001,9340.75,18.2,27.3,1.65,7.19,0
'Moree',10,11,2001,6052.5,18.5,22.6,2.07,4.11,6.2
'Moree',11,11,2001,13725.05,18,23.9,1.69,3.61,4.4
'Moree',12,11,2001,25751.47,10.1,23.6,0.45,7.44,0.4
'Moree',13,11,2001,24643.68,6.7,26.3,0.53,4.6,0
'Moree',14,11,2001,20032.31,8.3,27.3,0.77,4.9,0
'Moree',15,11,2001,5306.97,17.2,21.1,1.71,4.11,0.6
'Moree',16,11,2001,21854.72,16.5,26.8,1.65,3.36,5.4
'Moree',17,11,2001,22643.07,15.5,29.8,1.55,6.15,0
'Moree',18,11,2001,28020.62,19.9,34.7,1.47,8.75,0
'Moree',19,11,2001,20395.74,13,21.9,0.51,9.81,1
'Moree',20,11,2001,23978,8.9,25.2,0.82,8,0.4
'Moree',21,11,2001,25526.44,9.1,26.9,0.88,4.9,0
'Moree',22,11,2001,25270.07,11,29.5,0.89,4.61,0
'Moree',23,11,2001,17651.87,14.1,31.6,1.38,8,0
'Moree',24,11,2001,22571.55,20.8,34.8,1.67,7.44,1.8
'Moree',25,11,2001,7520.88,20.1,23.6,2.37,3.61,36
'Moree',26,11,2001,11177.71,19.4,27.2,2.15,4.9,14.8
'Moree',27,11,2001,17782.59,16.5,25.1,1.6,5.65,7.4
'Moree',28,11,2001,27824.34,14.5,28.3,1.11,4.61,1.4
'Moree',29,11,2001,27413.33,13.4,29.5,1.3,4.11,0
'Moree',30,11,2001,18758.72,16.6,32.8,1.59,6.44,0
'Moree',1,12,2001,28751.82,16.8,31.8,1.42,3.36,10.8
'Moree',2,12,2001,27596.36,13.7,35.5,1.03,4.65,0
'Moree',3,12,2001,27281.33,21.8,37.4,1.5,7.94,0
'Moree',4,12,2001,30719.73,21.6,35.2,1.46,6.4,0.2
'Moree',5,12,2001,20511.33,14,30.6,1.08,2.56,0
'Moree',6,12,2001,7462.45,20.3,25.5,2.23,5.15,0
'Moree',7,12,2001,18549.96,20.9,31.5,2.04,5.65,1.2
'Moree',8,12,2001,25435.9,18,28.3,1.5,6.94,1.6
'Moree',9,12,2001,18181.23,11.8,29.4,1.26,5.65,0
'Moree',10,12,2001,22906.57,19.9,30.6,0.97,5.9,0
'Moree',11,12,2001,28091.92,13.4,29,0.62,5.9,0
'Moree',12,12,2001,28579.27,12.4,31.5,0.83,3.36,0
'Moree',13,12,2001,27863.17,17.6,32.9,1.55,5.96,0
'Moree',14,12,2001,10231.04,20.9,26.4,2.04,5.9,0
'Moree',15,12,2001,8075.16,18.1,24.5,2.26,2.86,50.6
'Moree',16,12,2001,26580.49,18.6,28.9,1.81,3.36,3.4
'Moree',17,12,2001,28284.46,17.3,30.4,1.63,3.61,0
'Moree',18,12,2001,27086.09,18.1,31.2,1.71,3.61,0
'Moree',19,12,2001,30032.75,18.6,33.1,1.67,4.65,0.4
'Moree',20,12,2001,30961.53,19.5,36.5,1.45,6.19,0
'Moree',21,12,2001,30818.22,23,39.5,1.26,7.44,0
'Moree',22,12,2001,31179.48,21.2,35.5,1.48,5.9,0
'Moree',23,12,2001,29628.33,14.6,34.8,0.81,3.86,0
'Moree',24,12,2001,29904.59,21.7,35.4,0.91,7.96,0
'Moree',25,12,2001,26129.06,19.8,37.8,1,7.71,0
'Moree',26,12,2001,22821.29,19,29.3,0.8,6.96,0.4
'Moree',27,12,2001,27051.2,10.6,28.2,0.57,5.15,0
'Moree',28,12,2001,29264.9,12.7,32.6,0.73,4.11,0
'Moree',29,12,2001,26835.49,14.5,36.8,1.32,6.15,0
'Moree',30,12,2001,27587.66,20.9,38.4,1.57,5.15,0
'Moree',31,12,2001,23330.26,22,35.6,1.74,6.69,0
'Moree',1,1,2002,33533.15,22.4,38.3,1.44,6.94,0.6
'Moree',2,1,2002,31126.65,15.8,36.9,0.6,7.75,0
'Moree',3,1,2002,30634.43,16.1,31.6,0.52,7.75,0
'Moree',4,1,2002,27023.45,12.1,35,1.13,4.15,0
'Moree',5,1,2002,24645.31,21.8,36.1,2.16,5.4,0
'Moree',6,1,2002,25577.1,21.7,35.1,2.34,5.15,0
'Moree',7,1,2002,14904.95,23.6,30.5,2.42,5.65,0
'Moree',8,1,2002,31519.78,20,34.1,1.45,6.15,0
'Moree',9,1,2002,29374.16,13,34.6,0.62,4.35,0
'Moree',10,1,2002,30159.2,14.1,35.9,1.05,6.69,0
'Moree',11,1,2002,32043.66,16.1,38.8,1.29,6.19,0
'Moree',12,1,2002,30985.85,21.2,36,1.18,5.9,0
'Moree',13,1,2002,24079.84,14.4,29.3,0.47,7.69,0
'Moree',14,1,2002,28848.76,11,33.5,0.53,4.15,0
'Moree',15,1,2002,30347.41,18.6,34.2,1.19,5.15,0
'Moree',16,1,2002,28909.83,20.7,35,1.45,5.4,0
'Moree',17,1,2002,26241.27,17.4,33.5,1.33,3.36,0
'Moree',18,1,2002,30676.93,19,33.7,1.35,4.9,0
'Moree',19,1,2002,27058.79,20,33.2,1.46,5.65,0
'Moree',20,1,2002,29978.79,20.6,35,1.38,5.65,0
'Moree',21,1,2002,30218.65,21.1,36.6,1.59,5.65,0
'Moree',22,1,2002,22750.09,24,34.8,1.45,6.46,0.2
'Moree',23,1,2002,12351.03,23.6,30.7,1.93,5.15,0
'Moree',24,1,2002,15742.51,19.1,30.9,1.89,4.11,0.6
'Moree',25,1,2002,22236.77,17.9,31.6,1.49,5.94,0
'Moree',26,1,2002,29997.67,17.4,33.9,1.3,4.36,0.2
'Moree',27,1,2002,29926.93,17.5,34.3,1.35,4.4,0
'Moree',28,1,2002,31495.99,18.4,36.2,1.18,4.11,0
'Moree',29,1,2002,31761.25,19.7,39.4,1.44,4.9,0
'Moree',30,1,2002,31884.14,20.4,37.6,1.38,4.36,0
'Moree',31,1,2002,31630.18,21.6,38.1,1.56,3.86,0
'Moree',1,2,2002,31131.69,20.7,36.5,1.62,3.61,0
'Moree',2,2,2002,16763.92,23.1,30.9,2.24,5.15,0
'Moree',3,2,2002,30215.5,18.5,36.6,1.88,4.61,0
'Moree',4,2,2002,20213.15,23,32.4,2.05,5.15,0
'Moree',5,2,2002,23223.41,21.3,32.5,2.23,3.06,14
'Moree',6,2,2002,27045.16,19.4,33.8,1.62,4.9,0
'Moree',7,2,2002,28571.23,20.3,36.1,1.67,6.4,0
'Moree',8,2,2002,30590.17,19.2,36.5,1.32,5.15,0
'Moree',9,2,2002,27674.28,13.7,28.9,0.87,8.44,0
'Moree',10,2,2002,27654.14,14.3,31.7,1.12,4.65,0
'Moree',11,2,2002,28800.41,14,30.2,0.5,6.94,0
'Moree',12,2,2002,29413.1,16.3,33.6,1.07,3.86,0
'Moree',13,2,2002,26910.62,17.6,33.9,1.58,5.15,0
'Moree',14,2,2002,28336.33,22.7,32.6,1.83,6.65,0
'Moree',15,2,2002,30183.12,22.1,34.9,1.77,4.9,0
'Moree',16,2,2002,29727.34,21.7,35,1.62,5.65,0
'Moree',17,2,2002,31300.72,23.1,36.5,1.67,5.15,0
'Moree',18,2,2002,22922.63,24,33.9,1.8,4.9,0
'Moree',19,2,2002,27690.68,22,36.2,1.95,3.36,0.2
'Moree',20,2,2002,30005.02,22.4,35.5,1.89,5.65,0
'Moree',21,2,2002,16870.6,23.3,33.1,2.03,3.36,0.2
'Moree',22,2,2002,23392.43,22.6,33,0.82,6.9,0.4
'Moree',23,2,2002,20944.19,19.3,34.8,1.7,4.65,0
'Moree',24,2,2002,10218.22,22.8,26.9,1.69,4.61,0
'Moree',25,2,2002,6953.5,19.2,24.2,2.09,4.11,6.4
'Moree',26,2,2002,8407.43,18.2,25.2,2.11,4.61,7.4
'Moree',27,2,2002,23739.4,18.1,31.5,2.12,3.36,7.4
'Moree',28,2,2002,24786.84,19.8,33.9,2.03,4.9,0
'Moree',1,3,2002,13113.3,20.4,27.9,0.96,5.4,0.2
'Moree',2,3,2002,26890.49,13.1,31,0.8,3.36,0
'Moree',3,3,2002,26436.5,15,32.3,1.44,4.11,0
'Moree',4,3,2002,27403,16.9,33,1.31,4.9,0
'Moree',5,3,2002,27250.45,17,33,1.21,6.81,0
'Moree',6,3,2002,26395.1,15.4,31.5,1.22,5.9,0.2
'Moree',7,3,2002,28111.16,16.6,34.1,1.33,4.61,0
'Moree',8,3,2002,28696.04,17.6,35.9,1.31,5.15,0
'Moree',9,3,2002,28261.72,18.6,33.7,1.44,5.4,0
'Moree',10,3,2002,26232.67,15.8,30.9,1.3,4.65,0
'Moree',11,3,2002,27715.64,17.4,32.8,1.45,5.15,0
'Moree',12,3,2002,28295.75,17.4,35.6,1.38,5.9,0
'Moree',13,3,2002,27881.12,20.1,34,1.41,5.4,0
'Moree',14,3,2002,27856.72,18.9,32.8,1.43,4.11,0
'Moree',15,3,2002,25200.16,16,31.6,1.41,3.61,0
'Moree',16,3,2002,28199.26,18.2,34.2,1.26,5.9,0
'Moree',17,3,2002,28657.54,17.1,37.1,0.94,6.44,0
'Moree',18,3,2002,29161.72,16.3,39.5,0.67,4.86,0
'Moree',19,3,2002,31068.33,23.4,39,1.3,6.4,0
'Moree',20,3,2002,27989.66,20.5,40.3,1.07,4.61,0
'Moree',21,3,2002,31282.32,18.3,35.4,0.48,6.65,0
'Moree',22,3,2002,24421.21,19.9,33.8,1.33,4.65,0
'Moree',23,3,2002,25361.07,14.9,31.5,1.02,3.61,0
'Moree',24,3,2002,26111.33,14.4,31.3,1.04,5.15,0
'Moree',25,3,2002,25671.35,15.3,32.1,1.33,3.86,0
'Moree',26,3,2002,18258.14,18.1,32.2,1.53,6.94,0
'Moree',27,3,2002,17193.18,17.6,27.2,1.92,4.36,5.2
'Moree',28,3,2002,8939.85,17.9,20.8,1.84,3.6,49.4
'Moree',29,3,2002,11179.72,15.1,22.2,1.59,5.15,28.4
'Moree',30,3,2002,20929.15,14.5,26,1.64,5.4,6.6
'Moree',31,3,2002,23063.88,13.3,27.3,1.29,5.69,0
'Moree',1,4,2002,23762.79,12.8,28.1,1.18,5.4,0
'Moree',2,4,2002,23212.1,15.2,27.3,1.11,5.65,0
'Moree',3,4,2002,23070.17,13.9,27.1,1.11,4.65,0
'Moree',4,4,2002,22547.08,12.5,27.5,1.3,1.81,0
'Moree',5,4,2002,24361.1,13.6,30.5,1.18,4.61,0
'Moree',6,4,2002,23024.87,13.6,27.4,1.39,3.36,0
'Moree',7,4,2002,23295.2,13,28.2,1.27,3.61,0
'Moree',8,4,2002,23466.74,16,28.3,1.49,4.65,0
'Moree',9,4,2002,23624.71,13.4,28.6,1.33,3.61,0
'Moree',10,4,2002,24077.85,14.1,28.9,1.45,4.65,0
'Moree',11,4,2002,23411.24,13.8,28.7,1.37,4.9,0
'Moree',12,4,2002,24388.45,14.7,28.9,1.34,5.11,0
'Moree',13,4,2002,22905.71,14.3,28.4,1.34,3.36,0
'Moree',14,4,2002,18462.02,16.7,27.2,1.49,7.71,0
'Moree',15,4,2002,21347.06,13.7,27.8,1.4,3.86,0
'Moree',16,4,2002,18560.13,14,26.8,1.37,3.31,0.2
'Moree',17,4,2002,18201.72,16.9,26.6,1.48,3.9,0
'Moree',18,4,2002,17225.17,11.7,25.4,1.55,4.15,0
'Moree',19,4,2002,21337.73,10.7,27.4,1.37,2.06,0
'Moree',20,4,2002,22563.48,9.6,27.7,0.97,4.65,0
'Moree',21,4,2002,22479.92,10.2,28,0.91,6.71,0
'Moree',22,4,2002,22534.64,10.3,28.7,1.01,5.65,0
'Moree',23,4,2002,23018.31,12.3,29,1.36,5.15,0
'Moree',24,4,2002,22946.65,10.8,29.5,1.34,4.11,0
'Moree',25,4,2002,23179.98,13.4,29.8,1.4,5.15,0
'Moree',26,4,2002,23158.63,13.5,30.5,1.4,3.86,0
'Moree',27,4,2002,23630.72,14.1,30.1,1.23,3.86,0
'Moree',28,4,2002,18238.26,14.5,27.5,1.44,6.44,0
'Moree',29,4,2002,21113.85,13.5,25.9,1.3,4.11,0
'Moree',30,4,2002,20575.28,11.1,25.1,1.21,7.21,0
'Moree',1,5,2002,21187.82,9.1,25.3,0.94,3.61,0
'Moree',2,5,2002,21804.46,10,25.8,0.87,4.86,0
'Moree',3,5,2002,20140.73,10.2,26,1.07,3.86,0
'Moree',4,5,2002,18447.99,8,26,1.14,1.31,0
'Moree',5,5,2002,21752.27,10.4,25.9,1.06,3.61,0
'Moree',6,5,2002,21991.71,10.3,26.1,1.03,3.11,0
'Moree',7,5,2002,22406.57,10.7,26.8,1.02,2.86,0
'Moree',8,5,2002,21803.66,10,26.2,1.03,4.65,0
'Moree',9,5,2002,18507.6,10.8,25.3,1.06,3.35,0
'Moree',10,5,2002,20770.68,11.1,26.2,1.1,3.86,0
'Moree',11,5,2002,20378.32,7.1,25.7,0.93,5.15,0
'Moree',12,5,2002,19303.24,5.4,24.5,0.86,2.56,0
'Moree',13,5,2002,18514.79,5.5,25.7,0.79,3.61,0
'Moree',14,5,2002,16305.34,9.2,25.3,0.76,3.86,0
'Moree',15,5,2002,16704.2,5.8,24.2,0.87,3.61,0
'Moree',16,5,2002,13340.5,8.2,24.4,0.97,4.36,0
'Moree',17,5,2002,18631.35,6.8,20.7,0.83,6.65,0
'Moree',18,5,2002,5519.83,1.1,16.7,0.67,2.56,0
'Moree',19,5,2002,19325.82,6.4,25.1,0.59,8.25,0
'Moree',20,5,2002,18705.9,7.3,17.4,0.56,9.56,0
'Moree',21,5,2002,17079.9,4.9,18.2,0.72,5.4,0
'Moree',22,5,2002,16130.89,1.8,18.3,0.72,3.61,0
'Moree',23,5,2002,15149.23,1.4,19.4,0.69,2.31,0
'Moree',24,5,2002,14822.43,8,21.5,0.64,4.36,0
'Moree',25,5,2002,15448.2,5.4,20.5,1.39,2.81,3.4
'Moree',26,5,2002,16245.79,3.1,21.2,1.2,1.81,0
'Moree',27,5,2002,18134.83,5.4,21.8,0.95,3.11,0
'Moree',28,5,2002,10864.07,4.4,20.9,0.81,1.56,0
'Moree',29,5,2002,16572.33,2.9,19.3,0.74,3.06,0
'Moree',30,5,2002,14376.55,0.5,17.8,0.85,3.6,0
'Moree',31,5,2002,10062.43,0,18.3,0.85,3.35,0
'Moree',1,6,2002,15106.66,3,19.5,0.69,4.11,0
'Moree',2,6,2002,15132.22,5,21.1,0.79,5.4,0
'Moree',3,6,2002,16903.95,6.1,23.2,0.86,4.65,0
'Moree',4,6,2002,19486.64,7.9,22.4,0.72,4.11,0
'Moree',5,6,2002,20328.57,7.8,24.6,0.95,4.36,0
'Moree',6,6,2002,18385.36,6.5,24.9,1.01,5.9,0
'Moree',7,6,2002,8331.61,12,25.4,1.55,7.19,0
'Moree',8,6,2002,4003.76,17,17.7,1.85,2.86,9.8
'Moree',9,6,2002,15524.35,4.4,16.4,0.87,3.9,5.8
'Moree',10,6,2002,15734.11,3.5,18.3,0.95,3.61,0
'Moree',11,6,2002,7904.45,4.2,17.5,1.06,2.06,0
'Moree',12,6,2002,8509.13,4.8,17.6,1.01,3.61,0
'Moree',13,6,2002,18032.73,7.6,20.8,0.82,6.15,0
'Moree',14,6,2002,5922.89,1.9,17.7,0.7,3.11,0
'Moree',15,6,2002,19105.46,7.4,27.1,0.78,4.86,0
'Moree',16,6,2002,8148.92,14.8,21.3,1.39,3.61,0
'Moree',17,6,2002,15699.68,5.7,19.8,0.76,3.86,0
'Moree',18,6,2002,13457.55,5.9,17.6,0.89,7.46,0
'Moree',19,6,2002,16537.18,4.2,20,0.83,5.65,0
'Moree',20,6,2002,15078.8,4.5,19.2,0.78,3.11,0
'Moree',21,6,2002,15694.51,4.8,18,0.73,2.61,0
'Moree',22,6,2002,15081.54,1.3,18,0.71,3.9,0
'Moree',23,6,2002,15108.28,0.1,18.2,0.68,2.06,0
'Moree',24,6,2002,16461.42,-0.4,20.3,0.61,2.86,0
'Moree',25,6,2002,15503.6,1.9,20.9,0.79,4.61,0
'Moree',26,6,2002,16080.16,2,19.1,0.65,4.65,0
'Moree',27,6,2002,15741.1,-1.9,18.3,0.4,4.11,0
'Moree',28,6,2002,13262.3,-1.2,14.3,0.53,8.75,0
'Moree',29,6,2002,14537.52,1.6,15,0.73,6.44,0
'Moree',30,6,2002,14709.97,-1.6,17.5,0.58,4.4,0
'Moree',1,7,2002,14876.6,-3,17.6,0.54,3.11,0
'Moree',2,7,2002,15328.39,-4.3,18.3,0.38,3.36,0
'Moree',3,7,2002,16644.88,-2.7,21.9,0.25,6.65,0
'Moree',4,7,2002,16817.12,6.2,15.5,0.63,7.69,0
'Moree',5,7,2002,15029.67,-0.7,18.6,0.61,4.65,0
'Moree',6,7,2002,15504.96,2.9,17.1,0.57,6.94,0
'Moree',7,7,2002,14066.2,-1.7,17.9,0.6,3.1,0
'Moree',8,7,2002,15875.94,-0.3,19.5,0.65,2.31,0
'Moree',9,7,2002,16559.83,-0.5,20.1,0.42,4.36,0
'Moree',10,7,2002,16829.46,-0.7,18.7,0.4,5.9,0
'Moree',11,7,2002,16476.85,-1.4,19.4,0.36,3.36,0
'Moree',12,7,2002,16401.3,-2,18.8,0.29,3.36,0
'Moree',13,7,2002,17382.51,-0.4,20.9,0.3,5.15,0
'Moree',14,7,2002,12954.19,7.6,16.9,0.79,6.15,0.6
'Moree',15,7,2002,15503.86,0.3,18.4,0.74,4.65,0
'Moree',16,7,2002,16475.22,-0.1,19.9,0.7,4.11,0
'Moree',17,7,2002,15932.14,-0.5,18.5,0.54,3.61,0
'Moree',18,7,2002,16208.66,-0.9,18.1,0.51,3.36,0
'Moree',19,7,2002,17429.02,2.4,21.2,0.66,3.61,0
'Moree',20,7,2002,17327.32,3,21.3,0.79,4.61,0
